Date_reported,Country,New_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2020-10-01 00:00:00+00:00,Afghanistan,17,0,16.428571428571427,1.0,8.960229588873672,1.2909944487360179,25.388801017445097,7.4683418396977554,2.2909944487360177,-0.2909944487360179
2020-10-02 00:00:00+00:00,Afghanistan,5,0,14.857142857142858,1.0,9.957050624681438,1.2909944487360179,24.814193481824297,4.90009223246142,2.2909944487360177,-0.2909944487360179
2020-10-03 00:00:00+00:00,Afghanistan,7,4,15.0,1.2857142857142858,9.81495457620387,1.704336206492852,24.81495457620387,5.185045423796129,2.990050492207138,-0.4186219207785662
2020-10-04 00:00:00+00:00,Afghanistan,44,0,16.285714285714285,1.2857142857142858,12.957806986692415,1.704336206492852,29.2435212724067,3.32790729902187,2.990050492207138,-0.4186219207785662
2020-10-05 00:00:00+00:00,Afghanistan,81,4,26.142857142857142,1.4285714285714286,27.37656279513208,1.902379462422825,53.51941993798923,-1.2337056522749386,3.3309508909942536,-0.47380803385139636
2020-10-06 00:00:00+00:00,Afghanistan,64,1,33.142857142857146,1.2857142857142858,30.174098006002016,1.8898223650462793,63.316955148859165,2.9687591368551303,3.175536650760565,-0.6041080793319935
2020-10-07 00:00:00+00:00,Afghanistan,62,2,40.0,1.5714285714285714,30.550504633032862,1.8126539343500787,70.55050463303286,9.449495366967138,3.3840825057786503,-0.2412253629215073
2020-10-08 00:00:00+00:00,Afghanistan,68,1,47.285714285714285,1.7142857142857142,30.230857776523575,1.704336206492849,77.51657206223786,17.05485650919071,3.418621920778563,0.009949507792865298
2020-10-09 00:00:00+00:00,Afghanistan,77,2,57.57142857142857,2.0,25.290690928060638,1.527525231652118,82.86211949948921,32.28073764336793,3.5275252316521177,0.47247476834788205
2020-10-10 00:00:00+00:00,Afghanistan,10,1,58.0,1.5714285714285714,24.296776192181845,1.2724180205609132,82.29677619218185,33.703223807818155,2.8438465919894846,0.29901055086765815
2020-10-11 00:00:00+00:00,Afghanistan,96,4,65.42857142857143,2.142857142857143,27.091555528467303,1.345185418269292,92.52012695703874,38.33701590010413,3.4880425611264347,0.7976717245878508
