Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths
2021-01-15 00:00:00+00:00,The United Kingdom,48682,3260262,1248,52977.0,1072.4285714285713,8460.832051282452,391.9157465335504,61437.83205128245,44516.16794871755,1464.3443179621217,680.5128248950209
2021-01-16 00:00:00+00:00,The United Kingdom,55761,3316023,1280,51221.0,1066.0,5603.484064996978,387.42569179994297,56824.48406499698,45617.51593500302,1453.425691799943,678.574308200057
2021-01-17 00:00:00+00:00,The United Kingdom,41342,3357365,1295,48564.57142857143,1103.142857142857,5174.036105310436,396.3194959336985,53738.60753388186,43390.53532326099,1499.4623530765557,706.8233612091586
2021-01-18 00:00:00+00:00,The United Kingdom,38598,3395963,671,46230.0,1118.5714285714287,5494.827689140187,373.21613806785444,51724.82768914019,40735.17231085981,1491.787566639283,745.3552905035742
2021-01-19 00:00:00+00:00,The United Kingdom,37535,3433498,599,44996.57142857143,1128.5714285714287,6404.5383611198695,355.29370814527124,51401.1097896913,38592.03306745156,1483.8651367167,773.2777204261574
2021-01-20 00:00:00+00:00,The United Kingdom,33355,3466853,1610,43256.857142857145,1181.0,7747.697064904651,399.34112401971794,51004.554207761794,35509.160077952496,1580.3411240197179,781.6588759802821
2021-01-21 00:00:00+00:00,The United Kingdom,38905,3505758,1820,42025.42857142857,1217.5714285714287,7640.544938182699,448.90788110066,49665.97350961127,34384.883633245874,1666.4793096720887,768.6635474707687
2021-01-22 00:00:00+00:00,The United Kingdom,37892,3543650,1290,40484.0,1223.5714285714287,7146.220866071449,449.66241305482083,47630.220866071446,33337.779133928554,1673.2338416262496,773.9090155166078
2021-01-23 00:00:00+00:00,The United Kingdom,40261,3583911,1401,38269.71428571428,1240.857142857143,2541.4040551311073,454.4929147124388,40811.11834084539,35728.31023058318,1695.3500575695816,786.3642281447042
2021-01-24 00:00:00+00:00,The United Kingdom,33552,3617463,1348,37156.857142857145,1248.4285714285713,2673.9838835587743,455.9842311392113,39830.84102641592,34482.87325929837,1704.4128025677826,792.4443402893601
