Date_reported,Country,New_cases,Cumulative_cases,New_deaths,MA,MA_deaths,MSTD_cases,MSTD_deaths,OTG_cases,UTG_cases,OTG_deaths,UTG_deaths,change_1,change_4,change_7,change_14,R1
2020-11-30 00:00:00+00:00,Germany,11169,1053869,125,17819.428571428572,305.14285714285717,4709.099873547477,126.05743211122589,22528.52844497605,13110.328697881096,431.20028925408303,179.08542503163127,0.24511576697126003,-2.2996428347640707,-2.40207814969563,-3.6482592944484415,0
2020-12-01 00:00:00+00:00,Germany,13604,1067473,388,17826.571428571428,325.0,4701.583593398243,126.68596344241702,22528.15502196967,13124.987835173186,451.685963442417,198.314036557583,0.0400846587993664,-1.6116060868879623,-1.6976390606659897,-2.925022948983247,0
2020-12-02 00:00:00+00:00,Germany,17270,1084743,487,17631.85714285714,336.0,4690.831107190677,138.12313347155163,22322.688250047817,12941.026035666464,474.1231334715516,197.87686652844837,-1.0922699661821023,-1.702758021997286,-3.5855733402076373,-3.2886694875411515,0
2020-12-03 00:00:00+00:00,Germany,22046,1106789,479,17600.14285714286,348.85714285714283,4654.875130031708,147.73335052432438,22255.017987174568,12945.26772711115,496.59049338146724,201.12379233281845,-0.17986923020828494,-0.9884996504086474,-3.5019424775988295,-4.021408038141816,0
2020-12-04 00:00:00+00:00,Germany,23448,1130237,432,17691.85714285714,349.7142857142857,4779.204586140639,148.27195091645441,22471.06172899778,12912.652556716503,497.9862366307401,201.4423347978313,0.5210996663987943,-0.7159120061570157,-2.355121028147922,-3.6008686920580124,0
2020-12-05 00:00:00+00:00,Germany,23318,1153555,483,17923.714285714286,364.57142857142856,5038.134665206871,156.66828773224142,22961.848950921158,12885.579620507415,521.23971630367,207.90314083918713,1.3105302681621245,0.5449329251679069,-0.07566043596338723,-2.7184195019073876,0
2020-12-06 00:00:00+00:00,Germany,17767,1171322,255,18374.571428571428,378.42857142857144,4829.154234340097,138.59997251425543,23203.725662911525,13545.41719423133,517.0285439428269,239.82859891431602,2.51542250490171,4.21234291825674,3.3681317356607288,0.6699747976770087,0
2020-12-07 00:00:00+00:00,Germany,12332,1183654,147,18540.714285714286,381.57142857142856,4551.988016763575,131.98719274088307,23092.70230247786,13988.726268950712,513.5586213123116,249.58423583054548,0.9041999035934944,5.344112466619588,4.047748845561827,1.5484406052924005,0
2020-12-08 00:00:00+00:00,Germany,14055,1197709,423,18605.14285714286,386.57142857142856,4472.974343341101,132.9308807148249,23078.11720048396,14132.168513801756,519.5023092862534,253.64054785660366,0.34749778479794546,5.162181148712497,4.367477120830876,2.59569406259601,0
2020-12-09 00:00:00+00:00,Germany,20815,1218524,590,19111.571428571428,401.2857142857143,4497.2319211241775,150.44679489852226,23608.803349695605,14614.33950744725,551.7325091842365,250.83891938719202,2.7219816333425406,6.627293450018312,8.392276966205658,4.50579238046136,0
2020-12-10 00:00:00+00:00,Germany,23679,1242203,440,19344.85714285714,395.7142857142857,4712.043909973795,147.7878144342017,24056.901052830937,14632.813232883345,543.5021001484874,247.92647128008403,1.2206516620446806,5.280589634743671,9.913068887427844,6.0639764396265505,0
