,Date_reported,WHO_region,New_cases,New_deaths,MA,MA_d
649,2021-11-03 00:00:00+00:00,EURO,280184,4275,265379.0,3723.4285714285716
650,2021-11-04 00:00:00+00:00,EURO,317862,4387,268671.5714285714,3795.5714285714284
651,2021-11-05 00:00:00+00:00,EURO,331928,4354,274654.4285714286,3868.285714285714
652,2021-11-06 00:00:00+00:00,EURO,321463,4332,280029.28571428574,3948.285714285714
653,2021-11-07 00:00:00+00:00,EURO,285324,3614,283678.4285714286,4002.4285714285716
654,2021-11-08 00:00:00+00:00,EURO,247332,3485,286779.85714285716,4031.1428571428573
655,2021-11-09 00:00:00+00:00,EURO,260044,4364,292019.5714285714,4115.857142857143
656,2021-11-10 00:00:00+00:00,EURO,337603,4719,300222.28571428574,4179.285714285715
657,2021-11-11 00:00:00+00:00,EURO,363387,4592,306725.85714285716,4208.571428571428
658,2021-11-12 00:00:00+00:00,EURO,349463,4357,309230.85714285716,4209.0
659,2021-11-13 00:00:00+00:00,EURO,337765,4444,311559.71428571426,4225.0
660,2021-11-14 00:00:00+00:00,EURO,310768,3765,315194.5714285714,4246.571428571428
661,2021-11-15 00:00:00+00:00,EURO,271803,3789,318690.4285714286,4290.0
662,2021-11-16 00:00:00+00:00,EURO,287209,4557,322571.14285714284,4317.571428571428
663,2021-11-17 00:00:00+00:00,EURO,382433,4931,328975.4285714286,4347.857142857143
664,2021-11-18 00:00:00+00:00,EURO,410072,4964,335644.71428571426,4401.0
665,2021-11-19 00:00:00+00:00,EURO,406836,4845,343840.85714285716,4470.714285714285
666,2021-11-20 00:00:00+00:00,EURO,394533,4603,351950.5714285714,4493.428571428572
667,2021-11-21 00:00:00+00:00,EURO,360986,3716,359124.5714285714,4486.428571428572
668,2021-11-22 00:00:00+00:00,EURO,313560,3616,365089.85714285716,4461.714285714285
669,2021-11-23 00:00:00+00:00,EURO,313874,4648,368899.14285714284,4474.714285714285
670,2021-11-24 00:00:00+00:00,EURO,421592,4865,374493.28571428574,4465.285714285715
671,2021-11-25 00:00:00+00:00,EURO,451835,4939,380459.4285714286,4461.714285714285
672,2021-11-26 00:00:00+00:00,EURO,455136,4701,387359.4285714286,4441.142857142857
673,2021-11-27 00:00:00+00:00,EURO,419859,4379,390977.4285714286,4409.142857142857
674,2021-11-28 00:00:00+00:00,EURO,372412,3763,392609.71428571426,4415.857142857143
675,2021-11-29 00:00:00+00:00,EURO,327195,3799,394557.5714285714,4442.0
676,2021-11-30 00:00:00+00:00,EURO,313776,4537,394543.5714285714,4426.142857142857
677,2021-12-01 00:00:00+00:00,EURO,434480,4849,396384.71428571426,4423.857142857143
678,2021-12-02 00:00:00+00:00,EURO,461042,4675,397700.0,4386.142857142857
679,2021-12-03 00:00:00+00:00,EURO,463698,4553,398923.14285714284,4365.0
680,2021-12-04 00:00:00+00:00,EURO,434546,4406,401021.28571428574,4368.857142857143
681,2021-12-05 00:00:00+00:00,EURO,390707,3525,403634.85714285716,4334.857142857143
682,2021-12-06 00:00:00+00:00,EURO,329806,3639,404007.85714285716,4312.0
683,2021-12-07 00:00:00+00:00,EURO,296708,4390,401569.5714285714,4291.0
684,2021-12-08 00:00:00+00:00,EURO,423223,4625,399961.4285714286,4259.0
685,2021-12-09 00:00:00+00:00,EURO,454632,4593,399045.71428571426,4247.285714285715
686,2021-12-10 00:00:00+00:00,EURO,425658,4408,393611.4285714286,4226.571428571428
687,2021-12-11 00:00:00+00:00,EURO,410685,4201,390202.71428571426,4197.285714285715
688,2021-12-12 00:00:00+00:00,EURO,379965,3287,388668.14285714284,4163.285714285715
689,2021-12-13 00:00:00+00:00,EURO,316823,3403,386813.4285714286,4129.571428571428
690,2021-12-14 00:00:00+00:00,EURO,283688,4136,384953.4285714286,4093.285714285714
691,2021-12-15 00:00:00+00:00,EURO,437420,4332,386981.5714285714,4051.4285714285716
692,2021-12-16 00:00:00+00:00,EURO,484843,4287,391297.4285714286,4007.714285714286
693,2021-12-17 00:00:00+00:00,EURO,478816,4108,398891.4285714286,3964.8571428571427
694,2021-12-18 00:00:00+00:00,EURO,456334,3825,405412.71428571426,3911.1428571428573
695,2021-12-19 00:00:00+00:00,EURO,427200,3015,412160.5714285714,3872.285714285714
696,2021-12-20 00:00:00+00:00,EURO,354632,3045,417561.85714285716,3821.1428571428573
697,2021-12-21 00:00:00+00:00,EURO,320282,3800,422789.5714285714,3773.1428571428573
698,2021-12-22 00:00:00+00:00,EURO,502579,4103,432098.0,3740.4285714285716
699,2021-12-23 00:00:00+00:00,EURO,577398,3792,445320.14285714284,3669.714285714286
700,2021-12-24 00:00:00+00:00,EURO,611284,3637,464244.14285714284,3602.4285714285716
701,2021-12-25 00:00:00+00:00,EURO,604443,3158,485402.5714285714,3507.1428571428573
702,2021-12-26 00:00:00+00:00,EURO,539110,2549,501389.71428571426,3440.5714285714284
703,2021-12-27 00:00:00+00:00,EURO,317473,2819,496081.28571428574,3408.285714285714
704,2021-12-28 00:00:00+00:00,EURO,434045,3261,512333.14285714284,3331.285714285714
705,2021-12-29 00:00:00+00:00,EURO,842991,4051,560963.4285714285,3323.8571428571427
706,2021-12-30 00:00:00+00:00,EURO,993847,3837,620456.1428571428,3330.285714285714
707,2021-12-31 00:00:00+00:00,EURO,1114223,3420,692304.5714285715,3299.285714285714
708,2022-01-01 00:00:00+00:00,EURO,1103267,3215,763565.1428571428,3307.4285714285716
709,2022-01-02 00:00:00+00:00,EURO,915209,2274,817293.5714285715,3268.1428571428573
710,2022-01-03 00:00:00+00:00,EURO,508854,2418,844633.7142857143,3210.8571428571427
711,2022-01-04 00:00:00+00:00,EURO,697663,3066,882293.4285714285,3183.0
712,2022-01-05 00:00:00+00:00,EURO,1261487,3776,942078.5714285715,3143.714285714286
713,2022-01-06 00:00:00+00:00,EURO,1486766,3523,1012495.5714285715,3098.8571428571427
714,2022-01-07 00:00:00+00:00,EURO,1380486,2869,1050533.142857143,3020.1428571428573
715,2022-01-08 00:00:00+00:00,EURO,1159073,2903,1058505.4285714286,2975.5714285714284
716,2022-01-09 00:00:00+00:00,EURO,1229959,2376,1103469.7142857143,2990.1428571428573
717,2022-01-10 00:00:00+00:00,EURO,1041982,2419,1179630.857142857,2990.285714285714
718,2022-01-11 00:00:00+00:00,EURO,855683,3375,1202205.142857143,3034.4285714285716
719,2022-01-12 00:00:00+00:00,EURO,1449760,3714,1229101.2857142857,3025.5714285714284
720,2022-01-13 00:00:00+00:00,EURO,1482169,3463,1228444.5714285714,3017.0
721,2022-01-14 00:00:00+00:00,EURO,1392988,3291,1230230.5714285714,3077.285714285714
722,2022-01-15 00:00:00+00:00,EURO,1379894,3252,1261776.4285714286,3127.1428571428573
723,2022-01-16 00:00:00+00:00,EURO,1315544,2612,1274002.857142857,3160.8571428571427
724,2022-01-17 00:00:00+00:00,EURO,1125946,2696,1285997.7142857143,3200.4285714285716
725,2022-01-18 00:00:00+00:00,EURO,981314,3480,1303945.0,3215.4285714285716
726,2022-01-19 00:00:00+00:00,EURO,1735886,3754,1344820.142857143,3221.1428571428573
727,2022-01-20 00:00:00+00:00,EURO,1802618,3401,1390598.5714285714,3212.285714285714
728,2022-01-21 00:00:00+00:00,EURO,1807869,3363,1449867.2857142857,3222.5714285714284
729,2022-01-22 00:00:00+00:00,EURO,1762702,3179,1504554.142857143,3212.1428571428573
730,2022-01-23 00:00:00+00:00,EURO,1651370,2851,1552529.2857142857,3246.285714285714
731,2022-01-24 00:00:00+00:00,EURO,1404994,2577,1592393.2857142857,3229.285714285714
732,2022-01-25 00:00:00+00:00,EURO,1165092,3475,1618647.2857142857,3228.5714285714284
733,2022-01-26 00:00:00+00:00,EURO,2038107,3797,1661821.7142857143,3234.714285714286
734,2022-01-27 00:00:00+00:00,EURO,2022911,3624,1693292.142857143,3266.5714285714284
735,2022-01-28 00:00:00+00:00,EURO,1934702,3589,1711411.142857143,3298.8571428571427
736,2022-01-29 00:00:00+00:00,EURO,1877188,3503,1727766.2857142857,3345.1428571428573
737,2022-01-30 00:00:00+00:00,EURO,1663699,2964,1729527.5714285714,3361.285714285714
738,2022-01-31 00:00:00+00:00,EURO,1411625,2920,1730474.857142857,3410.285714285714
739,2022-02-01 00:00:00+00:00,EURO,1227570,3632,1739400.2857142857,3432.714285714286
740,2022-02-02 00:00:00+00:00,EURO,1918141,4060,1722262.2857142857,3470.285714285714
741,2022-02-03 00:00:00+00:00,EURO,1911200,4056,1706303.5714285714,3532.0
742,2022-02-04 00:00:00+00:00,EURO,1802743,3954,1687452.2857142857,3584.1428571428573
743,2022-02-05 00:00:00+00:00,EURO,1671872,4014,1658121.4285714286,3657.1428571428573
744,2022-02-06 00:00:00+00:00,EURO,1469835,3121,1630426.5714285714,3679.5714285714284
745,2022-02-07 00:00:00+00:00,EURO,1209875,3094,1601605.142857143,3704.4285714285716
746,2022-02-08 00:00:00+00:00,EURO,1074305,4044,1579710.142857143,3763.285714285714
747,2022-02-09 00:00:00+00:00,EURO,1890962,4475,1575827.4285714286,3822.5714285714284
748,2022-02-10 00:00:00+00:00,EURO,1603712,4107,1531900.5714285714,3829.8571428571427
749,2022-02-11 00:00:00+00:00,EURO,1504968,4120,1489361.2857142857,3853.5714285714284
750,2022-02-12 00:00:00+00:00,EURO,1363171,3982,1445261.142857143,3849.0
751,2022-02-13 00:00:00+00:00,EURO,1185622,3250,1404659.2857142857,3867.4285714285716
752,2022-02-14 00:00:00+00:00,EURO,934759,3089,1365357.0,3866.714285714286
753,2022-02-15 00:00:00+00:00,EURO,831419,4055,1330659.0,3868.285714285714
754,2022-02-16 00:00:00+00:00,EURO,1183597,4339,1229606.857142857,3848.8571428571427
755,2022-02-17 00:00:00+00:00,EURO,1233105,4107,1176663.0,3848.8571428571427
756,2022-02-18 00:00:00+00:00,EURO,1170122,4093,1128827.857142857,3845.0
757,2022-02-19 00:00:00+00:00,EURO,1077444,3888,1088009.7142857143,3831.5714285714284
758,2022-02-20 00:00:00+00:00,EURO,917137,2970,1049654.7142857143,3791.5714285714284
759,2022-02-21 00:00:00+00:00,EURO,739070,2954,1021699.1428571428,3772.285714285714
760,2022-02-22 00:00:00+00:00,EURO,670472,3620,998706.7142857143,3710.1428571428573
761,2022-02-23 00:00:00+00:00,EURO,950093,3990,965349.0,3660.285714285714
762,2022-02-24 00:00:00+00:00,EURO,980350,3620,929241.1428571428,3590.714285714286
763,2022-02-25 00:00:00+00:00,EURO,896578,3413,890163.4285714285,3493.5714285714284
764,2022-02-26 00:00:00+00:00,EURO,808314,3195,851716.2857142857,3394.5714285714284
765,2022-02-27 00:00:00+00:00,EURO,712041,2704,822416.8571428572,3356.5714285714284
766,2022-02-28 00:00:00+00:00,EURO,551042,2600,795555.7142857143,3306.0
767,2022-03-01 00:00:00+00:00,EURO,507055,3103,772210.4285714285,3232.1428571428573
768,2022-03-02 00:00:00+00:00,EURO,757184,3203,744652.0,3119.714285714286
769,2022-03-03 00:00:00+00:00,EURO,798029,3117,718606.1428571428,3047.8571428571427
770,2022-03-04 00:00:00+00:00,EURO,794012,2934,703953.8571428572,2979.4285714285716
771,2022-03-05 00:00:00+00:00,EURO,782687,2850,700292.8571428572,2930.1428571428573
772,2022-03-06 00:00:00+00:00,EURO,699825,2396,698547.7142857143,2886.1428571428573
773,2022-03-07 00:00:00+00:00,EURO,556725,2159,699359.5714285715,2823.1428571428573
774,2022-03-08 00:00:00+00:00,EURO,517669,2373,700875.8571428572,2718.8571428571427
775,2022-03-09 00:00:00+00:00,EURO,812598,2662,708792.1428571428,2641.5714285714284
776,2022-03-10 00:00:00+00:00,EURO,871289,2593,719257.8571428572,2566.714285714286
777,2022-03-11 00:00:00+00:00,EURO,877614,2416,731201.0,2492.714285714286
778,2022-03-12 00:00:00+00:00,EURO,839473,2327,739313.2857142857,2418.0
779,2022-03-13 00:00:00+00:00,EURO,755944,2025,747330.2857142857,2365.0
780,2022-03-14 00:00:00+00:00,EURO,584975,1820,751366.0,2316.5714285714284
781,2022-03-15 00:00:00+00:00,EURO,535618,2136,753930.1428571428,2282.714285714286
782,2022-03-16 00:00:00+00:00,EURO,899230,2460,766306.1428571428,2253.8571428571427
783,2022-03-17 00:00:00+00:00,EURO,957762,2405,778659.4285714285,2227.0
784,2022-03-18 00:00:00+00:00,EURO,949442,2200,788920.5714285715,2196.1428571428573
785,2022-03-19 00:00:00+00:00,EURO,888217,2142,795884.0,2169.714285714286
786,2022-03-20 00:00:00+00:00,EURO,783081,1712,799760.7142857143,2125.0
787,2022-03-21 00:00:00+00:00,EURO,579943,1717,799041.8571428572,2110.285714285714
788,2022-03-22 00:00:00+00:00,EURO,514675,1911,796050.0,2078.1428571428573
789,2022-03-23 00:00:00+00:00,EURO,957845,2059,804423.5714285715,2020.857142857143
790,2022-03-24 00:00:00+00:00,EURO,971471,2078,806382.0,1974.142857142857
791,2022-03-25 00:00:00+00:00,EURO,944564,1985,805685.1428571428,1943.4285714285713
792,2022-03-26 00:00:00+00:00,EURO,860017,1855,801656.5714285715,1902.4285714285713
793,2022-03-27 00:00:00+00:00,EURO,758109,1567,798089.1428571428,1881.7142857142858
794,2022-03-28 00:00:00+00:00,EURO,555416,1577,794585.2857142857,1861.7142857142858
795,2022-03-29 00:00:00+00:00,EURO,422880,1655,781471.7142857143,1825.142857142857
796,2022-03-30 00:00:00+00:00,EURO,887263,1864,771388.5714285715,1797.2857142857142
797,2022-03-31 00:00:00+00:00,EURO,849146,1932,753913.5714285715,1776.4285714285713
798,2022-04-01 00:00:00+00:00,EURO,801506,1813,733476.7142857143,1751.857142857143
799,2022-04-02 00:00:00+00:00,EURO,705283,1755,711371.8571428572,1737.5714285714287
800,2022-04-03 00:00:00+00:00,EURO,587692,1477,687026.5714285715,1724.7142857142858
801,2022-04-04 00:00:00+00:00,EURO,402111,1374,665125.8571428572,1695.7142857142858
802,2022-04-05 00:00:00+00:00,EURO,296668,1591,647095.5714285715,1686.5714285714287
803,2022-04-06 00:00:00+00:00,EURO,678603,1731,617287.0,1667.5714285714287
804,2022-04-07 00:00:00+00:00,EURO,665122,1704,590997.8571428572,1635.0
805,2022-04-08 00:00:00+00:00,EURO,615230,1602,564387.0,1604.857142857143
806,2022-04-09 00:00:00+00:00,EURO,562531,1570,543993.8571428572,1578.4285714285713
807,2022-04-10 00:00:00+00:00,EURO,499073,1322,531334.0,1556.2857142857142
808,2022-04-11 00:00:00+00:00,EURO,357823,1304,525007.1428571428,1546.2857142857142
809,2022-04-12 00:00:00+00:00,EURO,237179,1480,516508.71428571426,1530.4285714285713
810,2022-04-13 00:00:00+00:00,EURO,575348,1540,501758.0,1503.142857142857
811,2022-04-14 00:00:00+00:00,EURO,554306,1580,485927.14285714284,1485.4285714285713
812,2022-04-15 00:00:00+00:00,EURO,507582,1447,470548.85714285716,1463.2857142857142
813,2022-04-16 00:00:00+00:00,EURO,453484,1370,454970.71428571426,1434.7142857142858
814,2022-04-17 00:00:00+00:00,EURO,329593,1083,430759.28571428574,1400.5714285714287
815,2022-04-18 00:00:00+00:00,EURO,276314,1088,419115.14285714284,1369.7142857142858
816,2022-04-19 00:00:00+00:00,EURO,157349,1103,407710.85714285716,1315.857142857143
817,2022-04-20 00:00:00+00:00,EURO,223954,1265,357511.71428571426,1276.5714285714287
818,2022-04-21 00:00:00+00:00,EURO,556875,1447,357878.71428571426,1257.5714285714287
819,2022-04-22 00:00:00+00:00,EURO,477748,1332,353616.71428571426,1241.142857142857
820,2022-04-23 00:00:00+00:00,EURO,424057,1191,349412.85714285716,1215.5714285714287
821,2022-04-24 00:00:00+00:00,EURO,359343,993,353662.85714285716,1202.7142857142858
822,2022-04-25 00:00:00+00:00,EURO,239669,924,348427.85714285716,1179.2857142857142
823,2022-04-26 00:00:00+00:00,EURO,146088,1020,346819.14285714284,1167.4285714285713
824,2022-04-27 00:00:00+00:00,EURO,334632,1171,362630.28571428574,1154.0
825,2022-04-28 00:00:00+00:00,EURO,410201,1175,341676.85714285716,1115.142857142857
826,2022-04-29 00:00:00+00:00,EURO,355065,1052,324150.71428571426,1075.142857142857
827,2022-04-30 00:00:00+00:00,EURO,299737,1008,306390.71428571426,1049.0
828,2022-05-01 00:00:00+00:00,EURO,263777,826,292738.4285714286,1025.142857142857
829,2022-05-02 00:00:00+00:00,EURO,170463,876,282851.85714285716,1018.2857142857143
830,2022-05-03 00:00:00+00:00,EURO,103975,860,276835.71428571426,995.4285714285714
831,2022-05-04 00:00:00+00:00,EURO,287756,933,270139.14285714284,961.4285714285714
832,2022-05-05 00:00:00+00:00,EURO,302634,900,254772.42857142858,922.1428571428571
833,2022-05-06 00:00:00+00:00,EURO,273846,888,243169.7142857143,898.7142857142857
834,2022-05-07 00:00:00+00:00,EURO,251367,805,236259.7142857143,869.7142857142857
835,2022-05-08 00:00:00+00:00,EURO,225251,682,230756.0,849.1428571428571
836,2022-05-09 00:00:00+00:00,EURO,148361,649,227598.57142857142,816.7142857142857
837,2022-05-10 00:00:00+00:00,EURO,100163,687,227054.0,792.0
838,2022-05-11 00:00:00+00:00,EURO,295959,888,228225.85714285713,785.5714285714286
839,2022-05-12 00:00:00+00:00,EURO,275626,738,224367.57142857142,762.4285714285714
840,2022-05-13 00:00:00+00:00,EURO,246815,702,220506.0,735.8571428571429
841,2022-05-14 00:00:00+00:00,EURO,226080,716,216893.57142857142,723.1428571428571
842,2022-05-15 00:00:00+00:00,EURO,206131,551,214162.14285714287,704.4285714285714
843,2022-05-16 00:00:00+00:00,EURO,127921,515,211242.14285714287,685.2857142857143
844,2022-05-17 00:00:00+00:00,EURO,80743,606,208467.85714285713,673.7142857142857
845,2022-05-18 00:00:00+00:00,EURO,260416,766,203390.2857142857,656.2857142857143
846,2022-05-19 00:00:00+00:00,EURO,221928,594,195719.14285714287,635.7142857142857
847,2022-05-20 00:00:00+00:00,EURO,195630,545,188407.0,613.2857142857143
848,2022-05-21 00:00:00+00:00,EURO,168718,489,180212.42857142858,580.8571428571429
849,2022-05-22 00:00:00+00:00,EURO,154568,414,172846.2857142857,561.2857142857143
850,2022-05-23 00:00:00+00:00,EURO,92973,367,167853.7142857143,540.1428571428571
851,2022-05-24 00:00:00+00:00,EURO,57400,439,164519.0,516.2857142857143
852,2022-05-25 00:00:00+00:00,EURO,184232,614,153635.57142857142,494.57142857142856
853,2022-05-26 00:00:00+00:00,EURO,150704,394,143460.7142857143,466.0
854,2022-05-27 00:00:00+00:00,EURO,120288,298,132697.57142857142,430.7142857142857
